File Name,Compression Throughput (mb/s),Decompression Throughput (mb/s),Compression Ratio,Method
monks-3_TEST.csv,11.8,15.25,0.85,FCMGorilla
monks-3_TRAIN.csv,12.58,15.57,0.85,FCMGorilla
nursery_TEST.csv,10.61,15.65,0.86,FCMGorilla
nursery_TRAIN.csv,11.05,12.06,0.86,FCMGorilla
oocytesTrisopterusStates5b_TRAIN.csv,9.5,20.54,0.68,FCMGorilla
oocytesTrisopterusStates5b_TEST.csv,13.92,10.28,0.68,FCMGorilla
energy-y2_TRAIN.csv,19.72,16.9,0.42,FCMGorilla
energy-y2_TEST.csv,22.62,30.63,0.42,FCMGorilla
adult_TRAIN.csv,15.78,20.97,0.54,FCMGorilla
adult_TEST.csv,15.93,20.59,0.54,FCMGorilla
arrhythmia_TEST.csv,15.23,13.36,0.62,FCMGorilla
arrhythmia_TRAIN.csv,13.11,17.38,0.62,FCMGorilla
monks-2_TEST.csv,11.99,14.41,0.82,FCMGorilla
monks-2_TRAIN.csv,7.54,8.75,0.84,FCMGorilla
connect-4_TEST.csv,28.58,38.93,0.25,FCMGorilla
connect-4_TRAIN.csv,27.81,36.53,0.25,FCMGorilla
waveform_TRAIN.csv,10.94,14.43,0.69,FCMGorilla
waveform_TEST.csv,13.5,12.83,0.69,FCMGorilla
heart-cleveland_TRAIN.csv,17.42,25.38,0.58,FCMGorilla
heart-cleveland_TEST.csv,17.55,24.58,0.58,FCMGorilla
image-segmentation_TRAIN.csv,4.97,6.34,0.91,FCMGorilla
image-segmentation_TEST.csv,7.27,13.16,0.92,FCMGorilla
vertebral-column-3clases_TEST.csv,8.67,15.59,0.7,FCMGorilla
vertebral-column-3clases_TRAIN.csv,10.56,9.01,0.69,FCMGorilla
trains_TEST.csv,6.11,7.92,0.71,FCMGorilla
trains_TRAIN.csv,7.21,8.01,0.73,FCMGorilla
led-display_TEST.csv,18.49,21.62,0.46,FCMGorilla
led-display_TRAIN.csv,26.22,19.49,0.46,FCMGorilla
yeast_TEST.csv,1.73,7.86,0.64,FCMGorilla
yeast_TRAIN.csv,10.47,9.64,0.64,FCMGorilla
dermatology_TEST.csv,14.29,16.46,0.41,FCMGorilla
dermatology_TRAIN.csv,24.25,34.55,0.41,FCMGorilla
lenses_TEST.csv,5.12,13.75,0.43,FCMGorilla
lenses_TRAIN.csv,12.04,17.72,0.44,FCMGorilla
plant-margin_TRAIN.csv,13.88,16.77,0.65,FCMGorilla
plant-margin_TEST.csv,15.86,12.66,0.65,FCMGorilla
hepatitis_TEST.csv,15.83,25.45,0.47,FCMGorilla
hepatitis_TRAIN.csv,17.31,28.99,0.48,FCMGorilla
pittsburg-bridges-REL-L_TRAIN.csv,13.96,12.34,0.67,FCMGorilla
pittsburg-bridges-REL-L_TEST.csv,12.54,17.69,0.62,FCMGorilla
waveform-noise_TRAIN.csv,10.55,12.36,0.7,FCMGorilla
waveform-noise_TEST.csv,9.69,13.48,0.7,FCMGorilla
wine-quality-red_TEST.csv,15.43,20.14,0.68,FCMGorilla
wine-quality-red_TRAIN.csv,10.76,11.23,0.68,FCMGorilla
hayes-roth_TRAIN.csv,16.77,22.02,0.56,FCMGorilla
hayes-roth_TEST.csv,11.61,15.5,0.68,FCMGorilla
Average,13,17,0.62,FCMGorilla
