File Name,Compression Throughput (mb/s),Decompression Throughput (mb/s),Compression Ratio,Method
spect_TEST.csv,340.77,841.82,1.14,ToBinary
spect_TRAIN.csv,266.01,765.94,1.36,ToBinary
ilpd-indian-liver_TEST.csv,592.94,1465.51,0.65,ToBinary
ilpd-indian-liver_TRAIN.csv,619.46,1571.06,0.65,ToBinary
oocytesMerlucciusStates2f_TRAIN.csv,664.0,1731.12,0.67,ToBinary
oocytesMerlucciusStates2f_TEST.csv,366.01,734.16,0.67,ToBinary
cardiotocography-3clases_TEST.csv,739.18,1838.3,0.63,ToBinary
cardiotocography-3clases_TRAIN.csv,609.36,1631.47,0.63,ToBinary
ringnorm_TRAIN.csv,588.32,1393.55,0.67,ToBinary
ringnorm_TEST.csv,693.88,1735.82,0.67,ToBinary
bank_TEST.csv,378.63,732.3,0.71,ToBinary
bank_TRAIN.csv,606.94,1206.48,0.71,ToBinary
primary-tumor_TEST.csv,349.95,849.63,0.74,ToBinary
primary-tumor_TRAIN.csv,448.43,1104.9,0.75,ToBinary
haberman-survival_TEST.csv,372.03,909.04,0.74,ToBinary
haberman-survival_TRAIN.csv,374.01,943.05,0.74,ToBinary
page-blocks_TEST.csv,664.64,1702.95,0.64,ToBinary
page-blocks_TRAIN.csv,737.36,1831.91,0.63,ToBinary
post-operative_TRAIN.csv,644.93,1490.1,0.52,ToBinary
post-operative_TEST.csv,450.8,1161.22,0.53,ToBinary
plant-shape_TEST.csv,565.81,1593.4,0.66,ToBinary
plant-shape_TRAIN.csv,701.91,1752.83,0.66,ToBinary
monks-1_TRAIN.csv,245.67,588.78,0.89,ToBinary
monks-1_TEST.csv,217.64,541.29,0.91,ToBinary
fertility_TRAIN.csv,287.21,760.84,0.61,ToBinary
fertility_TEST.csv,169.6,357.53,0.61,ToBinary
spectf_TRAIN.csv,322.94,796.06,0.69,ToBinary
spectf_TEST.csv,315.58,766.4,0.7,ToBinary
heart-hungarian_TEST.csv,368.06,916.87,0.67,ToBinary
heart-hungarian_TRAIN.csv,387.48,949.52,0.68,ToBinary
breast-cancer_TRAIN.csv,380.1,1053.03,0.61,ToBinary
breast-cancer_TEST.csv,387.96,981.99,0.59,ToBinary
heart-va_TRAIN.csv,525.48,1264.36,0.62,ToBinary
heart-va_TEST.csv,477.58,1184.04,0.6,ToBinary
energy-y1_TEST.csv,432.74,1072.11,0.59,ToBinary
energy-y1_TRAIN.csv,576.04,1447.39,0.59,ToBinary
statlog-australian-credit_TRAIN.csv,354.26,998.59,0.68,ToBinary
statlog-australian-credit_TEST.csv,404.83,978.37,0.68,ToBinary
conn-bench-vowel-deterding_TRAIN.csv,695.47,1692.49,0.66,ToBinary
conn-bench-vowel-deterding_TEST.csv,400.85,1027.73,0.66,ToBinary
planning_TEST.csv,418.87,1049.93,0.66,ToBinary
planning_TRAIN.csv,462.8,1166.53,0.68,ToBinary
annealing_TEST.csv,595.42,1518.39,0.71,ToBinary
annealing_TRAIN.csv,413.99,902.06,0.72,ToBinary
lung-cancer_TEST.csv,334.66,767.93,0.68,ToBinary
lung-cancer_TRAIN.csv,371.42,934.75,0.67,ToBinary
molec-biol-promoter_TEST.csv,354.24,906.89,0.72,ToBinary
molec-biol-promoter_TRAIN.csv,466.03,1187.78,0.72,ToBinary
semeion_TEST.csv,446.45,955.26,0.68,ToBinary
semeion_TRAIN.csv,428.41,1194.88,0.68,ToBinary
statlog-vehicle_TRAIN.csv,404.55,1012.69,0.67,ToBinary
statlog-vehicle_TEST.csv,452.16,1543.31,0.68,ToBinary
lymphography_TRAIN.csv,530.99,1323.46,0.73,ToBinary
lymphography_TEST.csv,313.09,1228.97,0.74,ToBinary
cardiotocography-10clases_TRAIN.csv,740.77,1847.66,0.63,ToBinary
cardiotocography-10clases_TEST.csv,659.38,1651.89,0.63,ToBinary
pittsburg-bridges-T-OR-D_TRAIN.csv,447.71,1127.72,0.7,ToBinary
pittsburg-bridges-T-OR-D_TEST.csv,383.28,931.26,0.69,ToBinary
letter_TEST.csv,741.04,1835.51,0.62,ToBinary
letter_TRAIN.csv,710.15,1739.06,0.62,ToBinary
echocardiogram_TEST.csv,380.74,958.36,0.6,ToBinary
echocardiogram_TRAIN.csv,502.43,1227.37,0.59,ToBinary
statlog-landsat_TRAIN.csv,671.97,1694.21,0.68,ToBinary
statlog-landsat_TEST.csv,606.1,1422.98,0.68,ToBinary
audiology-std_TEST.csv,611.86,1507.29,0.68,ToBinary
audiology-std_TRAIN.csv,669.97,1684.44,0.68,ToBinary
blood_TEST.csv,445.42,1117.87,0.66,ToBinary
blood_TRAIN.csv,220.79,823.25,0.66,ToBinary
hill-valley_TEST.csv,591.77,1480.58,0.78,ToBinary
hill-valley_TRAIN.csv,570.49,1385.71,0.8,ToBinary
statlog-heart_TEST.csv,571.81,1408.15,0.69,ToBinary
statlog-heart_TRAIN.csv,482.07,1181.66,0.68,ToBinary
musk-2_TEST.csv,676.96,888.65,0.67,ToBinary
musk-2_TRAIN.csv,587.47,1474.64,0.67,ToBinary
contrac_TRAIN.csv,375.43,956.23,0.73,ToBinary
contrac_TEST.csv,307.45,756.33,0.72,ToBinary
pittsburg-bridges-TYPE_TRAIN.csv,270.54,597.15,0.64,ToBinary
pittsburg-bridges-TYPE_TEST.csv,214.61,528.55,0.67,ToBinary
glass_TRAIN.csv,310.07,742.93,0.68,ToBinary
glass_TEST.csv,255.69,616.39,0.68,ToBinary
pittsburg-bridges-SPAN_TRAIN.csv,292.83,692.68,0.59,ToBinary
pittsburg-bridges-SPAN_TEST.csv,210.61,475.04,0.59,ToBinary
breast-cancer-wisc-prog_TEST.csv,320.95,785.93,0.67,ToBinary
breast-cancer-wisc-prog_TRAIN.csv,334.86,843.5,0.66,ToBinary
spambase_TEST.csv,689.86,1814.78,0.63,ToBinary
spambase_TRAIN.csv,717.05,1530.95,0.64,ToBinary
optical_TEST.csv,484.54,1696.33,0.68,ToBinary
optical_TRAIN.csv,665.99,1691.99,0.68,ToBinary
chess-krvk_TEST.csv,687.95,1718.9,0.67,ToBinary
chess-krvk_TRAIN.csv,687.6,1703.86,0.67,ToBinary
breast-tissue_TRAIN.csv,569.85,1333.25,0.66,ToBinary
breast-tissue_TEST.csv,310.34,778.92,0.68,ToBinary
zoo_TEST.csv,460.42,1059.99,0.62,ToBinary
zoo_TRAIN.csv,499.39,1242.0,0.62,ToBinary
wine2_TEST.csv,417.56,1067.0,0.66,ToBinary
wine2_TRAIN.csv,492.74,1199.28,0.65,ToBinary
seeds_TEST.csv,498.16,1175.24,0.67,ToBinary
seeds_TRAIN.csv,580.73,1440.55,0.68,ToBinary
wall-following_TEST.csv,451.61,951.62,0.66,ToBinary
wall-following_TRAIN.csv,451.59,936.83,0.67,ToBinary
parkinsons_TRAIN.csv,419.49,1041.1,0.65,ToBinary
parkinsons_TEST.csv,382.83,951.02,0.66,ToBinary
miniboone_TEST.csv,535.89,1284.63,0.62,ToBinary
miniboone_TRAIN.csv,562.01,1369.27,0.62,ToBinary
teaching_TRAIN.csv,231.73,517.55,0.76,ToBinary
teaching_TEST.csv,194.68,464.09,0.75,ToBinary
ecoli_TRAIN.csv,334.09,837.43,0.62,ToBinary
ecoli_TEST.csv,366.64,893.93,0.63,ToBinary
mammographic_TEST.csv,393.12,958.17,0.65,ToBinary
mammographic_TRAIN.csv,519.57,1275.22,0.65,ToBinary
oocytesMerlucciusNucleus4d_TRAIN.csv,423.42,927.05,0.67,ToBinary
oocytesMerlucciusNucleus4d_TEST.csv,687.57,1719.61,0.67,ToBinary
vertebral-column-2clases_TEST.csv,320.87,784.11,0.67,ToBinary
vertebral-column-2clases_TRAIN.csv,455.63,827.59,0.67,ToBinary
titanic_TEST.csv,471.28,1185.06,0.84,ToBinary
titanic_TRAIN.csv,499.72,1260.55,0.84,ToBinary
twonorm_TEST.csv,391.69,651.83,0.67,ToBinary
twonorm_TRAIN.csv,684.98,1717.09,0.67,ToBinary
plant-texture_TEST.csv,711.84,1772.69,0.65,ToBinary
plant-texture_TRAIN.csv,470.82,1001.99,0.65,ToBinary
wine-quality-white_TRAIN.csv,591.58,1681.93,0.67,ToBinary
wine-quality-white_TEST.csv,689.52,1650.85,0.67,ToBinary
breast-cancer-wisc_TEST.csv,618.59,1456.05,0.73,ToBinary
breast-cancer-wisc_TRAIN.csv,620.72,1556.9,0.72,ToBinary
steel-plates_TEST.csv,457.43,915.08,0.67,ToBinary
steel-plates_TRAIN.csv,698.66,1754.61,0.67,ToBinary
acute-inflammation_TRAIN.csv,554.29,1340.95,0.6,ToBinary
acute-inflammation_TEST.csv,411.55,974.48,0.63,ToBinary
thyroid_TRAIN.csv,105.51,1831.53,0.62,ToBinary
thyroid_TEST.csv,716.46,1417.32,0.62,ToBinary
monks-3_TEST.csv,338.6,840.42,0.89,ToBinary
monks-3_TRAIN.csv,371.78,903.88,0.88,ToBinary
nursery_TEST.csv,519.69,1318.62,0.89,ToBinary
nursery_TRAIN.csv,523.79,1304.94,0.89,ToBinary
oocytesTrisopterusStates5b_TRAIN.csv,408.81,1066.93,0.66,ToBinary
oocytesTrisopterusStates5b_TEST.csv,295.16,603.82,0.66,ToBinary
energy-y2_TRAIN.csv,565.88,1446.35,0.59,ToBinary
energy-y2_TEST.csv,433.57,1113.5,0.59,ToBinary
adult_TRAIN.csv,350.96,960.05,0.65,ToBinary
adult_TEST.csv,462.92,933.47,0.65,ToBinary
arrhythmia_TEST.csv,699.87,1756.8,0.66,ToBinary
arrhythmia_TRAIN.csv,686.75,1738.47,0.66,ToBinary
monks-2_TEST.csv,455.07,1085.57,0.86,ToBinary
monks-2_TRAIN.csv,365.43,838.68,0.9,ToBinary
connect-4_TEST.csv,521.94,1698.09,0.66,ToBinary
connect-4_TRAIN.csv,507.82,1290.05,0.66,ToBinary
waveform_TRAIN.csv,666.85,1722.02,0.67,ToBinary
waveform_TEST.csv,566.85,811.5,0.67,ToBinary
heart-cleveland_TRAIN.csv,349.71,869.12,0.6,ToBinary
heart-cleveland_TEST.csv,411.53,1025.75,0.6,ToBinary
image-segmentation_TRAIN.csv,359.28,729.72,0.89,ToBinary
image-segmentation_TEST.csv,467.17,855.13,0.9,ToBinary
vertebral-column-3clases_TEST.csv,392.38,985.59,0.68,ToBinary
vertebral-column-3clases_TRAIN.csv,432.82,1140.23,0.67,ToBinary
trains_TEST.csv,66.8,175.83,0.72,ToBinary
trains_TRAIN.csv,253.61,718.32,0.75,ToBinary
led-display_TEST.csv,405.13,1384.03,0.67,ToBinary
led-display_TRAIN.csv,674.6,1689.27,0.67,ToBinary
yeast_TEST.csv,388.33,952.19,0.7,ToBinary
yeast_TRAIN.csv,371.01,774.08,0.71,ToBinary
dermatology_TEST.csv,745.74,1884.66,0.59,ToBinary
dermatology_TRAIN.csv,768.27,1908.92,0.6,ToBinary
lenses_TEST.csv,114.57,332.9,0.49,ToBinary
lenses_TRAIN.csv,327.05,774.63,0.49,ToBinary
plant-margin_TRAIN.csv,533.12,1589.75,0.65,ToBinary
plant-margin_TEST.csv,312.75,954.88,0.65,ToBinary
hepatitis_TEST.csv,577.53,1449.81,0.63,ToBinary
hepatitis_TRAIN.csv,411.95,1011.79,0.63,ToBinary
pittsburg-bridges-REL-L_TRAIN.csv,311.97,732.68,0.73,ToBinary
pittsburg-bridges-REL-L_TEST.csv,263.78,625.7,0.72,ToBinary
waveform-noise_TRAIN.csv,592.68,1699.73,0.68,ToBinary
waveform-noise_TEST.csv,688.38,1727.69,0.68,ToBinary
wine-quality-red_TEST.csv,506.63,1299.55,0.66,ToBinary
wine-quality-red_TRAIN.csv,513.7,1307.36,0.66,ToBinary
hayes-roth_TRAIN.csv,339.09,812.93,0.67,ToBinary
hayes-roth_TEST.csv,256.6,577.01,0.73,ToBinary
Average,477,1175,0.69,ToBinary
