File Name,Compression Throughput (mb/s),Decompression Throughput (mb/s),Compression Ratio,Method
breast-cancer-wisc-prog_TEST.csv,117.5,153.49,0.69,GorillaRef
breast-cancer-wisc-prog_TRAIN.csv,60.78,114.47,0.68,GorillaRef
spambase_TEST.csv,104.45,141.66,0.65,GorillaRef
spambase_TRAIN.csv,130.02,164.61,0.65,GorillaRef
optical_TEST.csv,89.83,128.56,0.7,GorillaRef
optical_TRAIN.csv,74.46,123.79,0.7,GorillaRef
chess-krvk_TEST.csv,67.71,97.21,0.7,GorillaRef
chess-krvk_TRAIN.csv,74.7,134.41,0.69,GorillaRef
breast-tissue_TRAIN.csv,93.68,108.05,0.69,GorillaRef
breast-tissue_TEST.csv,81.0,82.87,0.7,GorillaRef
zoo_TEST.csv,102.09,120.3,0.64,GorillaRef
zoo_TRAIN.csv,29.88,83.92,0.64,GorillaRef
wine2_TEST.csv,68.51,78.72,0.68,GorillaRef
wine2_TRAIN.csv,87.62,144.4,0.67,GorillaRef
seeds_TEST.csv,93.16,97.35,0.69,GorillaRef
seeds_TRAIN.csv,81.13,91.04,0.7,GorillaRef
wall-following_TEST.csv,68.56,20.48,0.69,GorillaRef
wall-following_TRAIN.csv,67.59,134.55,0.69,GorillaRef
parkinsons_TRAIN.csv,79.55,156.88,0.67,GorillaRef
parkinsons_TEST.csv,48.84,71.78,0.68,GorillaRef
miniboone_TEST.csv,114.67,134.93,0.64,GorillaRef
miniboone_TRAIN.csv,74.1,70.69,0.64,GorillaRef
teaching_TRAIN.csv,25.52,53.91,0.79,GorillaRef
teaching_TEST.csv,39.57,40.36,0.78,GorillaRef
ecoli_TRAIN.csv,61.67,86.28,0.64,GorillaRef
ecoli_TEST.csv,55.05,91.96,0.65,GorillaRef
mammographic_TEST.csv,88.26,120.56,0.67,GorillaRef
mammographic_TRAIN.csv,95.48,131.19,0.67,GorillaRef
oocytesMerlucciusNucleus4d_TRAIN.csv,36.69,49.32,0.69,GorillaRef
oocytesMerlucciusNucleus4d_TEST.csv,99.81,148.23,0.69,GorillaRef
vertebral-column-2clases_TEST.csv,47.53,67.72,0.69,GorillaRef
vertebral-column-2clases_TRAIN.csv,3.7,100.04,0.7,GorillaRef
titanic_TEST.csv,48.44,115.34,0.86,GorillaRef
titanic_TRAIN.csv,58.83,76.41,0.86,GorillaRef
twonorm_TEST.csv,107.25,180.9,0.69,GorillaRef
twonorm_TRAIN.csv,115.69,165.31,0.69,GorillaRef
plant-texture_TEST.csv,109.69,181.0,0.67,GorillaRef
plant-texture_TRAIN.csv,106.33,151.8,0.67,GorillaRef
wine-quality-white_TRAIN.csv,75.23,130.37,0.7,GorillaRef
wine-quality-white_TEST.csv,38.28,95.54,0.69,GorillaRef
breast-cancer-wisc_TEST.csv,38.05,67.34,0.75,GorillaRef
breast-cancer-wisc_TRAIN.csv,99.88,151.03,0.75,GorillaRef
steel-plates_TEST.csv,65.83,92.99,0.69,GorillaRef
steel-plates_TRAIN.csv,92.59,166.92,0.69,GorillaRef
acute-inflammation_TRAIN.csv,82.44,101.3,0.62,GorillaRef
acute-inflammation_TEST.csv,85.15,78.04,0.65,GorillaRef
thyroid_TRAIN.csv,110.95,137.61,0.64,GorillaRef
thyroid_TEST.csv,145.52,206.38,0.64,GorillaRef
monks-3_TEST.csv,91.81,110.16,0.88,GorillaRef
monks-3_TRAIN.csv,84.93,114.47,0.87,GorillaRef
nursery_TEST.csv,69.74,99.6,0.84,GorillaRef
nursery_TRAIN.csv,99.15,137.24,0.84,GorillaRef
oocytesTrisopterusStates5b_TRAIN.csv,42.52,78.44,0.68,GorillaRef
oocytesTrisopterusStates5b_TEST.csv,106.23,172.32,0.68,GorillaRef
energy-y2_TRAIN.csv,53.22,103.49,0.61,GorillaRef
energy-y2_TEST.csv,88.67,109.33,0.61,GorillaRef
adult_TRAIN.csv,122.71,174.18,0.67,GorillaRef
adult_TEST.csv,120.27,137.98,0.67,GorillaRef
arrhythmia_TEST.csv,75.39,149.47,0.65,GorillaRef
arrhythmia_TRAIN.csv,128.03,190.96,0.65,GorillaRef
monks-2_TEST.csv,36.53,18.41,0.86,GorillaRef
monks-2_TRAIN.csv,71.85,92.97,0.89,GorillaRef
connect-4_TEST.csv,123.43,170.22,0.68,GorillaRef
connect-4_TRAIN.csv,96.38,89.41,0.68,GorillaRef
waveform_TRAIN.csv,67.6,86.32,0.69,GorillaRef
waveform_TEST.csv,76.62,78.17,0.69,GorillaRef
heart-cleveland_TRAIN.csv,80.73,98.98,0.62,GorillaRef
heart-cleveland_TEST.csv,69.47,81.88,0.62,GorillaRef
image-segmentation_TRAIN.csv,43.43,61.56,0.88,GorillaRef
image-segmentation_TEST.csv,39.68,105.87,0.88,GorillaRef
vertebral-column-3clases_TEST.csv,48.82,67.1,0.7,GorillaRef
vertebral-column-3clases_TRAIN.csv,111.88,142.7,0.69,GorillaRef
trains_TEST.csv,49.64,37.78,0.69,GorillaRef
trains_TRAIN.csv,68.26,68.31,0.73,GorillaRef
led-display_TEST.csv,57.22,81.01,0.69,GorillaRef
led-display_TRAIN.csv,63.81,88.52,0.69,GorillaRef
yeast_TEST.csv,109.09,150.5,0.73,GorillaRef
yeast_TRAIN.csv,96.56,157.18,0.73,GorillaRef
dermatology_TEST.csv,92.14,195.87,0.61,GorillaRef
dermatology_TRAIN.csv,123.81,59.46,0.62,GorillaRef
lenses_TEST.csv,22.08,15.66,0.35,GorillaRef
lenses_TRAIN.csv,25.32,30.44,0.4,GorillaRef
plant-margin_TRAIN.csv,81.58,122.74,0.67,GorillaRef
plant-margin_TEST.csv,75.13,107.65,0.67,GorillaRef
hepatitis_TEST.csv,42.79,38.5,0.65,GorillaRef
hepatitis_TRAIN.csv,122.8,141.84,0.65,GorillaRef
pittsburg-bridges-REL-L_TRAIN.csv,72.83,79.28,0.75,GorillaRef
pittsburg-bridges-REL-L_TEST.csv,59.15,30.03,0.74,GorillaRef
waveform-noise_TRAIN.csv,51.35,114.94,0.7,GorillaRef
waveform-noise_TEST.csv,60.36,154.16,0.7,GorillaRef
wine-quality-red_TEST.csv,77.23,91.54,0.69,GorillaRef
wine-quality-red_TRAIN.csv,73.17,91.14,0.68,GorillaRef
hayes-roth_TRAIN.csv,55.37,75.81,0.54,GorillaRef
hayes-roth_TEST.csv,22.46,31.58,0.55,GorillaRef
Average,73,98,0.69,GorillaRef
